MATÉRIEL MÉCANIQUE,MATÉRIAUX,LA FONDERIE CHAROLLAISE,"6474,75"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,LECQ FRANCE INDUSTRIE,"209,5"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,MVDG ALPHA RESINES,"24085,68"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,PARI SA,41098
MATÉRIEL MÉCANIQUE,MATÉRIAUX,S M G M,695
MATÉRIEL MÉCANIQUE,MATÉRIAUX,SAVOIE REFRACTAIRES,"12623,78"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,SELEE CORPORATION,"30937,68"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,USINES MERGER SA,10500
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,CETIB,"120739,28"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,DRESSER RAND,516
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,FESTO EURL,"3130,37"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,FRANCO PACK,"5980,94"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,GE MEASUREMENT AND CONTROL FRANCE,"13699,26"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,GRENOBLE TRANSMISSIONS MECANIQUES,"78,2"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,GUIFFRAY cie,"41108,41"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,HANSEN INDUSTRIAL TRANSMISSIONS NV,-154
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,LAURENT,"415,6"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,LOIRE INDUSTRIE,687
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,MARIN,"3102,52"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,TRIPETTE & RENAUD,"12573,81"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,"USOCOME-SEW S,A,","1649,98"
MATÉRIEL MÉCANIQUE,MÉCA TRANSMISSION,UTAH HYDRAULIQUE,"1099,18"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,AMEP SE,"58874,49"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,BECK CRESPEL,"47881,22"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,ETS BARTHAZON,"71291,7"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,MANIPLASTIC SL,"214,4"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,MECABUR SL,"8570,8"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,NYDEGGER  SAS,"700,96"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,PLEGALASER GIMENEZ SL,"334,76"
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,TALLERES BAIZ SL,441
MATÉRIEL MÉCANIQUE,MÉCANIQUE PIÈCES SUR PLAN,TALLERES MAC SA,174950
MATÉRIEL MÉCANIQUE,Non affecté,MPR INDUSTRIES,"3346,14"
MATÉRIEL MÉCANIQUE,POMPE,A B POMPES,3199
MATÉRIEL MÉCANIQUE,POMPE,ATELCO TECHNOLOGIES,1280
MATÉRIEL MÉCANIQUE,POMPE,ATLAS COMERCIAL INDUSTRIAL SA,"34174,06"
MATÉRIEL MÉCANIQUE,POMPE,AXFLOW SAS,"27064,9"
MATÉRIEL MÉCANIQUE,POMPE,BUSCH FRANCE,"2636,14"
MATÉRIEL MÉCANIQUE,POMPE,CAPERVA QUIMICA SL,"290979,06"
MATÉRIEL MÉCANIQUE,POMPE,CAPRARI,"14953,11"
MATÉRIEL MÉCANIQUE,POMPE,CASALS CARDONA INDUSTRIAL SA,"3213,44"
MATÉRIEL MÉCANIQUE,POMPE,CLEXTRAL/ D K M,"1897,94"
MATÉRIEL MÉCANIQUE,POMPE,CLYDE UNION,"2814,04"
MATÉRIEL MÉCANIQUE,POMPE,COMERCIAL LASMERT SL,"176,52"
MATÉRIEL MÉCANIQUE,POMPE,COREAU SA,"7277,2"
MATÉRIEL MÉCANIQUE,POMPE,CP PUMPEN,13811
MATÉRIEL MÉCANIQUE,POMPE,CP-PUMPEN AG,131534
MATÉRIEL MÉCANIQUE,POMPE,DELTA P SERVICES,"15105,16"
MATÉRIEL MÉCANIQUE,POMPE,"E,J,M, EQUIPEMENT",79471
MATÉRIEL MÉCANIQUE,POMPE,EDWARDS,"104706,21"
MATÉRIEL MÉCANIQUE,POMPE,EMICA BOMBAS SA,5507
MATÉRIEL MÉCANIQUE,POMPE,ENSIVAL MORET FRANCE,"4122,35"
MATÉRIEL MÉCANIQUE,POMPE,ENSIVAL-MORET FRANCE SAS,"12919,5"
MATÉRIEL MÉCANIQUE,POMPE,ERTP  HIBON,"60628,3"
MATÉRIEL MÉCANIQUE,POMPE,FLOWSERVE POMPES,"34714,29"
MATÉRIEL MÉCANIQUE,POMPE,FLOWSERVE PUMPS,10090
MATÉRIEL MÉCANIQUE,POMPE,FLUX FRANCE,14459
MATÉRIEL MÉCANIQUE,POMPE,HERMETIC PUMPEN GMBH,"84130,16"
MATÉRIEL MÉCANIQUE,POMPE,INOXPA,"7604,24"
MATÉRIEL MÉCANIQUE,POMPE,IWAKI FRANCE SA,27800
MATÉRIEL MÉCANIQUE,POMPE,KLAUS UNION,"3770,2"
MATÉRIEL MÉCANIQUE,POMPE,KSB SAS,"690094,24"
MATÉRIEL MÉCANIQUE,POMPE,LVI SYSTEMS,3525
MATÉRIEL MÉCANIQUE,POMPE,MAAG PUMP SYSTEMS,14910
MATÉRIEL MÉCANIQUE,POMPE,MECAFLUX - HERMETIC,"34904,44"
MATÉRIEL MÉCANIQUE,POMPE,MESA,17914
MATÉRIEL MÉCANIQUE,POMPE,MILTON ROY EUROPE,226
MATÉRIEL MÉCANIQUE,POMPE,MOUVEX,"856,68"
MATÉRIEL MÉCANIQUE,POMPE,MPR SUPPRIME - UTILISER 506489,"14026,97"
MATÉRIEL MÉCANIQUE,POMPE,NETZSCH FRERES SARL,"5631,78"
MATÉRIEL MÉCANIQUE,POMPE,OPTIMEX,"86214,8"
MATÉRIEL MÉCANIQUE,POMPE,P C M POMPES,"20785,41"
MATÉRIEL MÉCANIQUE,POMPE,"P,C,B,PLUS POMPES",2983
MATÉRIEL MÉCANIQUE,POMPE,"P,H,A, SARL","1980,8"
MATÉRIEL MÉCANIQUE,POMPE,POMPES GROSCLAUDE,7580
MATÉRIEL MÉCANIQUE,POMPE,POMPES LEWA SAS,"23859,5"
MATÉRIEL MÉCANIQUE,POMPE,PROMINENT FRANCE SA,"570,75"
MATÉRIEL MÉCANIQUE,POMPE,RICHTER CHEMIE TECHNIK GMBH,"4429,42"
MATÉRIEL MÉCANIQUE,POMPE,RUTSCHI POMPES SA,17053
MATÉRIEL MÉCANIQUE,POMPE,SANOR,4767
MATÉRIEL MÉCANIQUE,POMPE,SOMEFLU,1060
MATÉRIEL MÉCANIQUE,POMPE,SPX FLOW TECHNOLOGY,"4109,88"
MATÉRIEL MÉCANIQUE,POMPE,SPX FLOW TECHNOLOGY SWEDEN AB,"115851,5"
MATÉRIEL MÉCANIQUE,POMPE,STERLING SIHI,"87906,38"
MATÉRIEL MÉCANIQUE,POMPE,STERLING SIHI (SPAIN) SA,"6674,84"
MATÉRIEL MÉCANIQUE,POMPE,SULZER PUMPS WASTEWATER,7492
MATÉRIEL MÉCANIQUE,POMPE,WATSON MARLOW SAS,"519,9"
MATÉRIEL MÉCANIQUE,POMPE,XYLEM WATER SOLUTIONS FRANCE SAS,"1724,9"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,ALONSO MATE CARLOS,4756
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,ALUMINIOS CAMPEADOR SL,3340
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,BERNARD & CIE,"1316,5"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,BLOCH,"479,73"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,BOHLER SOUDAGE FRANCE SAS,"8017,45"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,BRAMMER,"5587,79"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CALDIC CENTRE,"2502,86"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CAMARA DECIMAVILLA SL,"36894,24"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CATHELAIN SA,"1682,56"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CHAPELLET BUFAB,"4369,64"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CHAUMECA GOHIN,1180
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CODIMA SUMINISTROS INDUSTRIALES SL,"919,23"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,CYMAN-CONEXIONES Y MANGUERAS SL,"3499,99"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,DENIOS,1829
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,DENY,"647,37"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,DESCOURS ET CABAUD /PROLIANS,"111046,69"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,ETS FERRANDON JEAN,"10142,43"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,ETS PELLETIER MICHEL,"130,8"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,EUREKA,"3544,59"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,FERRETERIA BURGALESA SL,"239,71"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,FICA AGENCE RHONE ALPES,"1391,94"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,FRANKEL INDUSTRIE,"6653,72"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,FSI,"40590,39"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,HALECO,"1130,5"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,"HIJOS J,J,GIMEMEZ IZQUIERDO SL","200,51"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,IPC,"9453,64"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,KAISER+KRAFT SA,"1219,2"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,LA VIBROPERCUSSION,622
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,LIMA SA ADHESIFS,"2135,12"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,MANUTAN,"58658,86"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,MARIN INDUSTRIE,"3259,2"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,ND FAST,"9201,32"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,PROVOST DISTRIBUTION,1702
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,PUM PLASTIQUES,"80,99"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,RCI RHONE CHIMIE INDUSTRIE,"19171,25"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,SAS RICHARD & JF BOURQUI,"1023,55"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,SERV TRAYVOU INTERVERROUILLAGE,1138
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,SOCIETE INDUSTRIELLE DE DIFFUSION,"2528,49"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,STAUBLI RACCORD FRANCE,"18178,49"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,"SUMINISTROS IND,VIPER SA","25379,91"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,TDI,"3165,01"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,TUBOS Y HIERROS INDUSTRIALES SA,"1965,32"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,VALLCAL SL,"235,63"
MATÉRIEL MÉCANIQUE,QUINCAILLERIE / OUTILLAGE,VMI,"1311,97"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,ARMSTRONG SERVICE,26401
MATÉRIEL MÉCANIQUE,ROBINETTERIE,AZ ARMATUREN GMBH,"739,1"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,BAYARD,"354,15"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,BIAR SA,"4385,86"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,BOM ROBINETTERIE INDUSTRIELLE,"100439,2"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,BOM SODECO,"15591,9"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,BVALVE FLOW SYSTEMS&CONTROLS SLU,"9859,66"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,CCI VALVE TECHNOLOGY GMBH,46963
MATÉRIEL MÉCANIQUE,ROBINETTERIE,CCI Valve Technology AB,39000
MATÉRIEL MÉCANIQUE,ROBINETTERIE,DANFOSS SOCLA,"2008,71"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,DESCOTE,2980
MATÉRIEL MÉCANIQUE,ROBINETTERIE,ERIKS,"13890,54"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,"F,C,E",560
MATÉRIEL MÉCANIQUE,ROBINETTERIE,FLOW CONTROL TECHNOLOGIES,396
MATÉRIEL MÉCANIQUE,ROBINETTERIE,GUICHON VALVES SA,46238
MATÉRIEL MÉCANIQUE,ROBINETTERIE,"I,E,S INDUSTRIE EQUIPEMENT","4943,5"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,JEAN MAINGUET,14483
MATÉRIEL MÉCANIQUE,ROBINETTERIE,KSB AMVI SA,"1465,81"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,"LECHLER FRANCE S,A","3243,8"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,LESER,19365
MATÉRIEL MÉCANIQUE,ROBINETTERIE,LYON VANNES ET RACCORDS,"5398,37"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,MASONEILAN SA,"15573,79"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,MRC TRANSMARK,"11967,01"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,PAW SARL,"18777,8"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,PENTAIR VALVES ET CONTROLS,"414154,12"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,PETRAS SAS,836
MATÉRIEL MÉCANIQUE,ROBINETTERIE,ROBIVAL SA,"14617,12"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,SAIDI NORTE,"30330,75"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,SOCVALVES,"177199,6"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,SOLYRO ROBINETTERIE INDUSTRIELLE,"107880,98"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,SPIRAX SARCO SA,"27085,1"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,TECHNOR SNRI SAS,8723
MATÉRIEL MÉCANIQUE,ROBINETTERIE,TLV,"11909,14"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,VANATOME,"112428,1"
MATÉRIEL MÉCANIQUE,ROBINETTERIE,VERDELET  ATN,13465
MATÉRIEL MÉCANIQUE,ROBINETTERIE,WEIR POWER ET INDUSTRIAL FRANCE,"64256,24"
MATÉRIEL MÉCANIQUE,THERMIQUE,SAI ACOUSTIQUE,11000
MATÉRIEL MÉCANIQUE,TURBINES,ELLIOT TURBOMACHINERY LTD,"44477,81"
MATÉRIEL MÉCANIQUE,TURBINES,THERMODYN,"892933,75"
MATÉRIEL MÉCANIQUE,TURBINES,TURBOMACH FRANCE,"315122,74"
MATÉRIEL MÉCANIQUE,TURBINES,TURBOMACH SA,20000
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,BENE INOX,"7604,96"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,"BLOCH S,A",46825
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,CAOUTCHOUC ET PLASTIQUES LYONNAIS,172
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,"CENTRE TECH, DES CAOUTCHOUC & PLAST","4348,4"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,DEKOMTE FRANCE SARL,"1339,22"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,EQUIP'INOX,"17159,49"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,ETS V I O,798
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,FERLAM COMPENSATEURS,4780
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,GALLET,"317,8"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,GLYNWED SA,"25878,06"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,HTI SERVICES,"3765,18"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,ICARUS,"43361,85"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,KDI /CSP,"262036,79"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,KEMPCHEN & COMDI-FLEX SA,"10573,6"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,LISEGA,"37332,6"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,LOIRE INDUSTRIE,"1421,8"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,LUMOX,3369
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,MERSEN IBERICA SA,"22552,26"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,NEBURSA SC,"369,36"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,PRESTITUBE,"490,65"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,PROTEC THE CAP COMPANY SARL,"455,08"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,"S,E,M,A,",2171
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,SCHILLING,"51326,2"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,SEMA,110
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,SPIRAGAINE,"151,3"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,SUMINISTROS INDUSTRIALES INDUTEC,"44819,58"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,TCEM SAS,"905,4"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,TRANSFLEX,"557,56"
MATÉRIEL MÉCANIQUE,TUYAUTERIE & ACCESSOIRES,XOMOX,"176370,94"
MATÉRIEL MÉCANIQUE,VENTILATEUR,FEVI International,26040
MATÉRIEL MÉCANIQUE,VENTILATEUR,FLAKT SOLYVENT SL,4805
MATÉRIEL MÉCANIQUE,VENTILATEUR,FLAKT SOLYVENT VENTEC,1500
MATÉRIEL MÉCANIQUE,VENTILATEUR,HOWDEN FRANCE,76400
MATÉRIEL MÉCANIQUE,VENTILATEUR,VENTMECA,1681
MOYENS MATÉRIELS,EPI,AIR PUR INDUSTRIES,"3717,54"
MOYENS MATÉRIELS,EPI,AMARO,"11103,07"
MOYENS MATÉRIELS,EPI,AXEL DISTRIBUTION,"24038,57"
MOYENS MATÉRIELS,EPI,CONFECCIONES ESTE SL,"6572,17"
MOYENS MATÉRIELS,EPI,DELAHAYE INDUSTRIE,"783,21"
MOYENS MATÉRIELS,EPI,DESAUTEL,"3785,43"
MOYENS MATÉRIELS,EPI,DRAGER SAFETY HISPANIA SA,"17258,98"
MOYENS MATÉRIELS,EPI,DUMONT SECURITE,"6397,27"
MOYENS MATÉRIELS,EPI,ELECTRONICA VILLBAR SA,"7231,56"
MOYENS MATÉRIELS,EPI,ETS ESPUNA,"2490,73"
MOYENS MATÉRIELS,EPI,GENERAL OPTICA SA,"1409,99"
MOYENS MATÉRIELS,EPI,GERIN SA,"8229,8"
MOYENS MATÉRIELS,EPI,GROUPE GERIN,"167359,81"
MOYENS MATÉRIELS,EPI,HELIOS DICA SL,"257,3"
MOYENS MATÉRIELS,EPI,HONEYWELL SAFETY PRODUCTS,4822
MOYENS MATÉRIELS,EPI,INTERSAFE,"5449,05"
MOYENS MATÉRIELS,EPI,KABA,780
MOYENS MATÉRIELS,EPI,LEADER,"1377,13"
MOYENS MATÉRIELS,EPI,LES OPTICIENS MUTUALISTES,"2690,91"
MOYENS MATÉRIELS,EPI,MATISEC,"22997,35"
MOYENS MATÉRIELS,EPI,MATPRELAB SL,"1078,8"
MOYENS MATÉRIELS,EPI,NORD'WAYS,"-195,8"
MOYENS MATÉRIELS,EPI,SAFETY SYSTEMS ET SERVICES,4260
MOYENS MATÉRIELS,EPI,SECURIGAZ,"14799,55"
MOYENS MATÉRIELS,EPI,SUPPRIME MEDIC CENTRE EQUIPEMENT,"4617,82"
MOYENS MATÉRIELS,EPI,TEES,"7357,73"
MOYENS MATÉRIELS,EPI,VTN SA,"5552,7"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,ALGECO,"8530,26"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,BATILOC,"71109,71"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,BROD'SPORT  LA BOITE A RIDEAUX,"2778,2"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,CARRETILLAS MAYOR SA,"27275,75"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,CARRIESCOPIC,5484
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,CENTRE MOTEUR ENERGIE,4475
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,DELTA SERVICE LOCATION,"20222,24"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,ESPACE STEVENANT,"1158,49"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,FENWICK LEASE,6400
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,FENWICK-LINDE,"1753,04"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,GAM DIVISIONES ESPECIALIZADAS SLU,"1563,22"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,HERRERO TEMIÑO SA,"120,7"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,JUNGHEINRICH,"89863,09"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,JUNGHEINRICH FINANCIAL SERVICES,"55910,76"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,LE MATERIEL MODERNE SARL,"11804,13"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,LOCABRI,9911
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,MANULOC AMONITE SUD EST,"123512,67"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,MANUTENTION SERVICE,"51642,66"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,POLYGON,8960
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,RLD,"73262,71"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,TENILLOC,7415
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,TOLDOS CARLOS SL,"1391,92"
MOYENS MATÉRIELS,LOCATION DE MATÉRIEL,YVES COUGNAUD SA,22500
MOYENS MATÉRIELS,LUBRIFIANTS,CONDAT,"1584,66"
MOYENS MATÉRIELS,LUBRIFIANTS,INDUSTRIAS QUIMICAS SATECMA SA,"155,4"
MOYENS MATÉRIELS,LUBRIFIANTS,KEPLER INGENIERIA Y ECOGESTION SL,"12337,23"
MOYENS MATÉRIELS,LUBRIFIANTS,LUBRYPESA GESTION SL,"5385,8"
MOYENS MATÉRIELS,LUBRIFIANTS,OPTIMOL FRANCE,"58749,88"
MOYENS MATÉRIELS,LUBRIFIANTS,ORAPI EUROPE,"3903,46"
MOYENS MATÉRIELS,LUBRIFIANTS,OTS OIL TECHNOLOGIES SERVICES,"515,84"
MOYENS MATÉRIELS,LUBRIFIANTS,SOCIETE DES PETROLES SHELL,"14587,41"
MOYENS MATÉRIELS,LUBRIFIANTS,TOTAL LUBRIFIANTS,"23021,24"
MOYENS MATÉRIELS,LUBRIFIANTS,TTA TECHNIQUES TECHNOLOGIES,"26414,36"
MOYENS MATÉRIELS,SIGNALÉTIQUE,ADC SIGNALISATION,"4091,55"
MOYENS MATÉRIELS,SIGNALÉTIQUE,AE&T,"19302,5"
MOYENS MATÉRIELS,SIGNALÉTIQUE,Atelier BABUT,"145,02"
MOYENS MATÉRIELS,SIGNALÉTIQUE,"M,I,C SIGNALOC",1360
MOYENS MATÉRIELS,SIGNALÉTIQUE,RUF POSEUR D'EMPREINTES,29106
MOYENS MATÉRIELS,SIGNALÉTIQUE,SARL GTS,"387,8"
MOYENS MATÉRIELS,SIGNALÉTIQUE,SIGNALS,"6694,91"
MOYENS MATÉRIELS,SIGNALÉTIQUE,SIRAC SIGNALISATION,"576,97"
Non affecté,BÂTIMENT / SECOND OEUVRE,DIC,"16753,16"
Non affecté,BÂTIMENT / SECOND OEUVRE,MSM MANCINI SERRURERIE METALLERIE,3597
Non affecté,Non affecté,"C,TECN,VEHICULO AUTOPROPULSADO SL","4146,4"
Non affecté,Non affecté,DIOXLAB,745
PRESTATIONS INDUSTRIELLES,BÂTIMENT / SECOND OEUVRE,NBTP,"17730,92"
PRESTATIONS INDUSTRIELLES,Non affecté,EPCO MEDITERRANEE,10500
PRESTATIONS INDUSTRIELLES,PLOMBERIE,LOPEZ PLOMBERIE ELECTRICITE,"45548,94"
PRESTATIONS INDUSTRIELLES,TUYAUTERIE - CHAUDONNERIE,SOVAP,1800
